lat,lon,elevation_m,i,j,x_m,y_m
43.682417,78.521699,540.0,19,41,-1250.0,4250.0
43.682417,78.524802,537.0,20,41,-1000.0,4250.0
43.682417,78.527906,536.0,21,41,-750.0,4250.0
43.682417,78.531009,536.0,22,41,-500.0,4250.0
43.682417,78.534113,536.0,23,41,-250.0,4250.0
43.682417,78.537216,536.0,24,41,0.0,4250.0
43.682417,78.540319,535.0,25,41,250.0,4250.0
43.682417,78.543423,536.0,26,41,500.0,4250.0
43.682417,78.546526,536.0,27,41,750.0,4250.0
43.682417,78.54963,535.0,28,41,1000.0,4250.0
43.682417,78.552733,534.0,29,41,1250.0,4250.0
43.682417,78.555837,533.0,30,41,1500.0,4250.0
43.682417,78.55894,533.0,31,41,1750.0,4250.0
43.682417,78.562044,533.0,32,41,2000.0,4250.0
43.682417,78.565147,534.0,33,41,2250.0,4250.0
43.682417,78.56825,534.0,34,41,2500.0,4250.0
43.682417,78.571354,536.0,35,41,2750.0,4250.0
43.682417,78.574457,537.0,36,41,3000.0,4250.0
43.682417,78.577561,537.0,37,41,3250.0,4250.0
43.682417,78.580664,537.0,38,41,3500.0,4250.0
43.682417,78.583768,537.0,39,41,3750.0,4250.0
43.682417,78.586871,537.0,40,41,4000.0,4250.0
43.682417,78.589975,538.0,41,41,4250.0,4250.0
43.682417,78.593078,540.0,42,41,4500.0,4250.0
43.682417,78.596181,543.0,43,41,4750.0,4250.0
43.682417,78.599285,542.0,44,41,5000.0,4250.0
43.682417,78.602388,543.0,45,41,5250.0,4250.0
43.682417,78.605492,543.0,46,41,5500.0,4250.0
43.682417,78.608595,543.0,47,41,5750.0,4250.0
43.682417,78.611699,543.0,48,41,6000.0,4250.0
43.684666,78.462733,548.0,0,42,-6000.0,4500.0
43.684666,78.465837,547.0,1,42,-5750.0,4500.0
43.684666,78.46894,547.0,2,42,-5500.0,4500.0
43.684666,78.472044,547.0,3,42,-5250.0,4500.0
43.684666,78.475147,547.0,4,42,-5000.0,4500.0
43.684666,78.478251,547.0,5,42,-4750.0,4500.0
43.684666,78.481354,548.0,6,42,-4500.0,4500.0
43.684666,78.484457,547.0,7,42,-4250.0,4500.0
43.684666,78.487561,547.0,8,42,-4000.0,4500.0
43.684666,78.490664,547.0,9,42,-3750.0,4500.0
43.684666,78.493768,545.0,10,42,-3500.0,4500.0
43.684666,78.496871,544.0,11,42,-3250.0,4500.0
43.684666,78.499975,543.0,12,42,-3000.0,4500.0
43.684666,78.503078,542.0,13,42,-2750.0,4500.0
43.684666,78.506182,543.0,14,42,-2500.0,4500.0
43.684666,78.509285,541.0,15,42,-2250.0,4500.0
43.684666,78.512388,541.0,16,42,-2000.0,4500.0
43.684666,78.515492,540.0,17,42,-1750.0,4500.0
43.684666,78.518595,538.0,18,42,-1500.0,4500.0
43.684666,78.521699,537.0,19,42,-1250.0,4500.0
43.684666,78.524802,535.0,20,42,-1000.0,4500.0
43.684666,78.527906,534.0,21,42,-750.0,4500.0
43.684666,78.531009,534.0,22,42,-500.0,4500.0
43.684666,78.534113,534.0,23,42,-250.0,4500.0
43.684666,78.537216,534.0,24,42,0.0,4500.0
43.684666,78.540319,534.0,25,42,250.0,4500.0
43.684666,78.543423,533.0,26,42,500.0,4500.0
43.684666,78.546526,533.0,27,42,750.0,4500.0
43.684666,78.54963,533.0,28,42,1000.0,4500.0
43.684666,78.552733,533.0,29,42,1250.0,4500.0
43.684666,78.555837,532.0,30,42,1500.0,4500.0
43.684666,78.55894,532.0,31,42,1750.0,4500.0
43.684666,78.562044,532.0,32,42,2000.0,4500.0
43.684666,78.565147,533.0,33,42,2250.0,4500.0
43.684666,78.56825,533.0,34,42,2500.0,4500.0
43.684666,78.571354,534.0,35,42,2750.0,4500.0
43.684666,78.574457,535.0,36,42,3000.0,4500.0
43.684666,78.577561,535.0,37,42,3250.0,4500.0
43.684666,78.580664,535.0,38,42,3500.0,4500.0
43.684666,78.583768,536.0,39,42,3750.0,4500.0
43.684666,78.586871,537.0,40,42,4000.0,4500.0
43.684666,78.589975,538.0,41,42,4250.0,4500.0
43.684666,78.593078,539.0,42,42,4500.0,4500.0
43.684666,78.596181,541.0,43,42,4750.0,4500.0
43.684666,78.599285,541.0,44,42,5000.0,4500.0
43.684666,78.602388,541.0,45,42,5250.0,4500.0
43.684666,78.605492,541.0,46,42,5500.0,4500.0
43.684666,78.608595,542.0,47,42,5750.0,4500.0
43.684666,78.611699,541.0,48,42,6000.0,4500.0
43.686916,78.462733,547.0,0,43,-6000.0,4750.0
43.686916,78.465837,546.0,1,43,-5750.0,4750.0
43.686916,78.46894,545.0,2,43,-5500.0,4750.0
43.686916,78.472044,545.0,3,43,-5250.0,4750.0
43.686916,78.475147,546.0,4,43,-5000.0,4750.0
43.686916,78.478251,546.0,5,43,-4750.0,4750.0
43.686916,78.481354,544.0,6,43,-4500.0,4750.0
43.686916,78.484457,545.0,7,43,-4250.0,4750.0
43.686916,78.487561,544.0,8,43,-4000.0,4750.0
43.686916,78.490664,543.0,9,43,-3750.0,4750.0
43.686916,78.493768,543.0,10,43,-3500.0,4750.0
43.686916,78.496871,543.0,11,43,-3250.0,4750.0
43.686916,78.499975,542.0,12,43,-3000.0,4750.0
43.686916,78.503078,542.0,13,43,-2750.0,4750.0
43.686916,78.506182,540.0,14,43,-2500.0,4750.0
43.686916,78.509285,539.0,15,43,-2250.0,4750.0
43.686916,78.512388,539.0,16,43,-2000.0,4750.0
43.686916,78.515492,539.0,17,43,-1750.0,4750.0
43.686916,78.518595,537.0,18,43,-1500.0,4750.0
43.686916,78.521699,536.0,19,43,-1250.0,4750.0
43.686916,78.524802,535.0,20,43,-1000.0,4750.0
43.686916,78.527906,533.0,21,43,-750.0,4750.0
43.686916,78.531009,532.0,22,43,-500.0,4750.0
43.686916,78.534113,532.0,23,43,-250.0,4750.0
43.686916,78.537216,532.0,24,43,0.0,4750.0
43.686916,78.540319,531.0,25,43,250.0,4750.0
43.686916,78.543423,531.0,26,43,500.0,4750.0
43.686916,78.546526,532.0,27,43,750.0,4750.0
43.686916,78.54963,531.0,28,43,1000.0,4750.0
43.686916,78.552733,532.0,29,43,1250.0,4750.0
43.686916,78.555837,531.0,30,43,1500.0,4750.0
43.686916,78.55894,530.0,31,43,1750.0,4750.0
43.686916,78.562044,531.0,32,43,2000.0,4750.0
43.686916,78.565147,531.0,33,43,2250.0,4750.0
43.686916,78.56825,532.0,34,43,2500.0,4750.0
43.686916,78.571354,532.0,35,43,2750.0,4750.0
43.686916,78.574457,534.0,36,43,3000.0,4750.0
43.686916,78.577561,534.0,37,43,3250.0,4750.0
43.686916,78.580664,535.0,38,43,3500.0,4750.0
43.686916,78.583768,537.0,39,43,3750.0,4750.0
43.686916,78.586871,536.0,40,43,4000.0,4750.0
43.686916,78.589975,537.0,41,43,4250.0,4750.0
43.686916,78.593078,537.0,42,43,4500.0,4750.0
43.686916,78.596181,538.0,43,43,4750.0,4750.0
43.686916,78.599285,539.0,44,43,5000.0,4750.0
43.686916,78.602388,539.0,45,43,5250.0,4750.0
43.686916,78.605492,539.0,46,43,5500.0,4750.0
43.686916,78.608595,540.0,47,43,5750.0,4750.0
43.686916,78.611699,540.0,48,43,6000.0,4750.0
43.689166,78.462733,546.0,0,44,-6000.0,5000.0
43.689166,78.465837,544.0,1,44,-5750.0,5000.0
43.689166,78.46894,544.0,2,44,-5500.0,5000.0
43.689166,78.472044,543.0,3,44,-5250.0,5000.0
43.689166,78.475147,543.0,4,44,-5000.0,5000.0
43.689166,78.478251,544.0,5,44,-4750.0,5000.0
43.689166,78.481354,542.0,6,44,-4500.0,5000.0
43.689166,78.484457,541.0,7,44,-4250.0,5000.0
43.689166,78.487561,541.0,8,44,-4000.0,5000.0
43.689166,78.490664,541.0,9,44,-3750.0,5000.0
43.689166,78.493768,540.0,10,44,-3500.0,5000.0
43.689166,78.496871,541.0,11,44,-3250.0,5000.0
43.689166,78.499975,541.0,12,44,-3000.0,5000.0
43.689166,78.503078,540.0,13,44,-2750.0,5000.0
43.689166,78.506182,540.0,14,44,-2500.0,5000.0
43.689166,78.509285,539.0,15,44,-2250.0,5000.0
43.689166,78.512388,537.0,16,44,-2000.0,5000.0
43.689166,78.515492,537.0,17,44,-1750.0,5000.0
43.689166,78.518595,536.0,18,44,-1500.0,5000.0
43.689166,78.521699,535.0,19,44,-1250.0,5000.0
43.689166,78.524802,534.0,20,44,-1000.0,5000.0
43.689166,78.527906,532.0,21,44,-750.0,5000.0
43.689166,78.531009,531.0,22,44,-500.0,5000.0
43.689166,78.534113,530.0,23,44,-250.0,5000.0
43.689166,78.537216,530.0,24,44,0.0,5000.0
43.689166,78.540319,530.0,25,44,250.0,5000.0
43.689166,78.543423,530.0,26,44,500.0,5000.0
43.689166,78.546526,530.0,27,44,750.0,5000.0
43.689166,78.54963,529.0,28,44,1000.0,5000.0
43.689166,78.552733,530.0,29,44,1250.0,5000.0
43.689166,78.555837,529.0,30,44,1500.0,5000.0
43.689166,78.55894,529.0,31,44,1750.0,5000.0
43.689166,78.562044,529.0,32,44,2000.0,5000.0
43.689166,78.565147,530.0,33,44,2250.0,5000.0
43.689166,78.56825,530.0,34,44,2500.0,5000.0
43.689166,78.571354,531.0,35,44,2750.0,5000.0
43.689166,78.574457,534.0,36,44,3000.0,5000.0
43.689166,78.577561,533.0,37,44,3250.0,5000.0
43.689166,78.580664,534.0,38,44,3500.0,5000.0
43.689166,78.583768,535.0,39,44,3750.0,5000.0
43.689166,78.586871,534.0,40,44,4000.0,5000.0
43.689166,78.589975,535.0,41,44,4250.0,5000.0
43.689166,78.593078,536.0,42,44,4500.0,5000.0
43.689166,78.596181,537.0,43,44,4750.0,5000.0
43.689166,78.599285,537.0,44,44,5000.0,5000.0
43.689166,78.602388,537.0,45,44,5250.0,5000.0
43.689166,78.605492,537.0,46,44,5500.0,5000.0
43.689166,78.608595,538.0,47,44,5750.0,5000.0
43.689166,78.611699,538.0,48,44,6000.0,5000.0
43.691415,78.462733,544.0,0,45,-6000.0,5250.0
43.691415,78.465837,543.0,1,45,-5750.0,5250.0
43.691415,78.46894,543.0,2,45,-5500.0,5250.0
43.691415,78.472044,542.0,3,45,-5250.0,5250.0
43.691415,78.475147,541.0,4,45,-5000.0,5250.0
43.691415,78.478251,541.0,5,45,-4750.0,5250.0
43.691415,78.481354,541.0,6,45,-4500.0,5250.0
43.691415,78.484457,539.0,7,45,-4250.0,5250.0
43.691415,78.487561,540.0,8,45,-4000.0,5250.0
43.691415,78.490664,540.0,9,45,-3750.0,5250.0
43.691415,78.493768,540.0,10,45,-3500.0,5250.0
43.691415,78.496871,539.0,11,45,-3250.0,5250.0
43.691415,78.499975,539.0,12,45,-3000.0,5250.0
43.691415,78.503078,539.0,13,45,-2750.0,5250.0
43.691415,78.506182,539.0,14,45,-2500.0,5250.0
43.691415,78.509285,537.0,15,45,-2250.0,5250.0
43.691415,78.512388,537.0,16,45,-2000.0,5250.0
43.691415,78.515492,536.0,17,45,-1750.0,5250.0
43.691415,78.518595,536.0,18,45,-1500.0,5250.0
43.691415,78.521699,534.0,19,45,-1250.0,5250.0
43.691415,78.524802,534.0,20,45,-1000.0,5250.0
43.691415,78.527906,532.0,21,45,-750.0,5250.0
43.691415,78.531009,531.0,22,45,-500.0,5250.0
43.691415,78.534113,530.0,23,45,-250.0,5250.0
43.691415,78.537216,529.0,24,45,0.0,5250.0
43.691415,78.540319,528.0,25,45,250.0,5250.0
43.691415,78.543423,529.0,26,45,500.0,5250.0
43.691415,78.546526,529.0,27,45,750.0,5250.0
43.691415,78.54963,528.0,28,45,1000.0,5250.0
43.691415,78.552733,529.0,29,45,1250.0,5250.0
43.691415,78.555837,528.0,30,45,1500.0,5250.0
43.691415,78.55894,529.0,31,45,1750.0,5250.0
43.691415,78.562044,529.0,32,45,2000.0,5250.0
43.691415,78.565147,530.0,33,45,2250.0,5250.0
43.691415,78.56825,530.0,34,45,2500.0,5250.0
43.691415,78.571354,531.0,35,45,2750.0,5250.0
43.691415,78.574457,533.0,36,45,3000.0,5250.0
43.691415,78.577561,532.0,37,45,3250.0,5250.0
43.691415,78.580664,533.0,38,45,3500.0,5250.0
43.691415,78.583768,533.0,39,45,3750.0,5250.0
43.691415,78.586871,533.0,40,45,4000.0,5250.0
43.691415,78.589975,534.0,41,45,4250.0,5250.0
43.691415,78.593078,535.0,42,45,4500.0,5250.0
43.691415,78.596181,536.0,43,45,4750.0,5250.0
43.691415,78.599285,536.0,44,45,5000.0,5250.0
43.691415,78.602388,535.0,45,45,5250.0,5250.0
43.691415,78.605492,535.0,46,45,5500.0,5250.0
43.691415,78.608595,536.0,47,45,5750.0,5250.0
43.691415,78.611699,537.0,48,45,6000.0,5250.0
43.693665,78.462733,542.0,0,46,-6000.0,5500.0
43.693665,78.465837,542.0,1,46,-5750.0,5500.0
43.693665,78.46894,541.0,2,46,-5500.0,5500.0
43.693665,78.472044,542.0,3,46,-5250.0,5500.0
43.693665,78.475147,540.0,4,46,-5000.0,5500.0
43.693665,78.478251,540.0,5,46,-4750.0,5500.0
43.693665,78.481354,539.0,6,46,-4500.0,5500.0
43.693665,78.484457,538.0,7,46,-4250.0,5500.0
43.693665,78.487561,536.0,8,46,-4000.0,5500.0
43.693665,78.490664,536.0,9,46,-3750.0,5500.0
43.693665,78.493768,537.0,10,46,-3500.0,5500.0
43.693665,78.496871,537.0,11,46,-3250.0,5500.0
43.693665,78.499975,536.0,12,46,-3000.0,5500.0
43.693665,78.503078,537.0,13,46,-2750.0,5500.0
43.693665,78.506182,537.0,14,46,-2500.0,5500.0
43.693665,78.509285,537.0,15,46,-2250.0,5500.0
43.693665,78.512388,536.0,16,46,-2000.0,5500.0
43.693665,78.515492,535.0,17,46,-1750.0,5500.0
43.693665,78.518595,536.0,18,46,-1500.0,5500.0
43.693665,78.521699,535.0,19,46,-1250.0,5500.0
43.693665,78.524802,534.0,20,46,-1000.0,5500.0
43.693665,78.527906,533.0,21,46,-750.0,5500.0
43.693665,78.531009,531.0,22,46,-500.0,5500.0
43.693665,78.534113,530.0,23,46,-250.0,5500.0
43.693665,78.537216,528.0,24,46,0.0,5500.0
43.693665,78.540319,527.0,25,46,250.0,5500.0
43.693665,78.543423,527.0,26,46,500.0,5500.0
43.693665,78.546526,527.0,27,46,750.0,5500.0
43.693665,78.54963,527.0,28,46,1000.0,5500.0
43.693665,78.552733,527.0,29,46,1250.0,5500.0
43.693665,78.555837,528.0,30,46,1500.0,5500.0
43.693665,78.55894,528.0,31,46,1750.0,5500.0
43.693665,78.562044,528.0,32,46,2000.0,5500.0
43.693665,78.565147,530.0,33,46,2250.0,5500.0
43.693665,78.56825,529.0,34,46,2500.0,5500.0
43.693665,78.571354,529.0,35,46,2750.0,5500.0
43.693665,78.574457,529.0,36,46,3000.0,5500.0
43.693665,78.577561,529.0,37,46,3250.0,5500.0
43.693665,78.580664,530.0,38,46,3500.0,5500.0
43.693665,78.583768,532.0,39,46,3750.0,5500.0
43.693665,78.586871,532.0,40,46,4000.0,5500.0
43.693665,78.589975,532.0,41,46,4250.0,5500.0
43.693665,78.593078,533.0,42,46,4500.0,5500.0
43.693665,78.596181,534.0,43,46,4750.0,5500.0
43.693665,78.599285,534.0,44,46,5000.0,5500.0
43.693665,78.602388,535.0,45,46,5250.0,5500.0
43.693665,78.605492,534.0,46,46,5500.0,5500.0
43.693665,78.608595,534.0,47,46,5750.0,5500.0
43.693665,78.611699,536.0,48,46,6000.0,5500.0
43.695914,78.462733,541.0,0,47,-6000.0,5750.0
43.695914,78.465837,540.0,1,47,-5750.0,5750.0
43.695914,78.46894,541.0,2,47,-5500.0,5750.0
43.695914,78.472044,539.0,3,47,-5250.0,5750.0
43.695914,78.475147,539.0,4,47,-5000.0,5750.0
43.695914,78.478251,538.0,5,47,-4750.0,5750.0
43.695914,78.481354,538.0,6,47,-4500.0,5750.0
43.695914,78.484457,536.0,7,47,-4250.0,5750.0
43.695914,78.487561,537.0,8,47,-4000.0,5750.0
43.695914,78.490664,534.0,9,47,-3750.0,5750.0
43.695914,78.493768,533.0,10,47,-3500.0,5750.0
43.695914,78.496871,533.0,11,47,-3250.0,5750.0
43.695914,78.499975,534.0,12,47,-3000.0,5750.0
43.695914,78.503078,534.0,13,47,-2750.0,5750.0
43.695914,78.506182,535.0,14,47,-2500.0,5750.0
43.695914,78.509285,536.0,15,47,-2250.0,5750.0
43.695914,78.512388,537.0,16,47,-2000.0,5750.0
43.695914,78.515492,535.0,17,47,-1750.0,5750.0
43.695914,78.518595,535.0,18,47,-1500.0,5750.0
43.695914,78.521699,536.0,19,47,-1250.0,5750.0
43.695914,78.524802,534.0,20,47,-1000.0,5750.0
43.695914,78.527906,532.0,21,47,-750.0,5750.0
43.695914,78.531009,531.0,22,47,-500.0,5750.0
43.695914,78.534113,530.0,23,47,-250.0,5750.0
43.695914,78.537216,528.0,24,47,0.0,5750.0
43.695914,78.540319,525.0,25,47,250.0,5750.0
43.695914,78.543423,526.0,26,47,500.0,5750.0
43.695914,78.546526,525.0,27,47,750.0,5750.0
43.695914,78.54963,525.0,28,47,1000.0,5750.0
43.695914,78.552733,526.0,29,47,1250.0,5750.0
43.695914,78.555837,526.0,30,47,1500.0,5750.0
43.695914,78.55894,527.0,31,47,1750.0,5750.0
43.695914,78.562044,526.0,32,47,2000.0,5750.0
43.695914,78.565147,528.0,33,47,2250.0,5750.0
43.695914,78.56825,529.0,34,47,2500.0,5750.0
43.695914,78.571354,529.0,35,47,2750.0,5750.0
43.695914,78.574457,528.0,36,47,3000.0,5750.0
43.695914,78.577561,529.0,37,47,3250.0,5750.0
43.695914,78.580664,529.0,38,47,3500.0,5750.0
43.695914,78.583768,530.0,39,47,3750.0,5750.0
43.695914,78.586871,530.0,40,47,4000.0,5750.0
43.695914,78.589975,530.0,41,47,4250.0,5750.0
43.695914,78.593078,531.0,42,47,4500.0,5750.0
43.695914,78.596181,533.0,43,47,4750.0,5750.0
43.695914,78.599285,532.0,44,47,5000.0,5750.0
43.695914,78.602388,533.0,45,47,5250.0,5750.0
43.695914,78.605492,532.0,46,47,5500.0,5750.0
43.695914,78.608595,533.0,47,47,5750.0,5750.0
43.695914,78.611699,534.0,48,47,6000.0,5750.0
43.698164,78.462733,539.0,0,48,-6000.0,6000.0
43.698164,78.465837,539.0,1,48,-5750.0,6000.0
43.698164,78.46894,540.0,2,48,-5500.0,6000.0
43.698164,78.472044,539.0,3,48,-5250.0,6000.0
43.698164,78.475147,538.0,4,48,-5000.0,6000.0
43.698164,78.478251,537.0,5,48,-4750.0,6000.0
43.698164,78.481354,537.0,6,48,-4500.0,6000.0
43.698164,78.484457,536.0,7,48,-4250.0,6000.0
43.698164,78.487561,536.0,8,48,-4000.0,6000.0
43.698164,78.490664,534.0,9,48,-3750.0,6000.0
43.698164,78.493768,533.0,10,48,-3500.0,6000.0
43.698164,78.496871,531.0,11,48,-3250.0,6000.0
43.698164,78.499975,533.0,12,48,-3000.0,6000.0
43.698164,78.503078,534.0,13,48,-2750.0,6000.0
43.698164,78.506182,536.0,14,48,-2500.0,6000.0
43.698164,78.509285,536.0,15,48,-2250.0,6000.0
43.698164,78.512388,536.0,16,48,-2000.0,6000.0
43.698164,78.515492,536.0,17,48,-1750.0,6000.0
43.698164,78.518595,533.0,18,48,-1500.0,6000.0
43.698164,78.521699,534.0,19,48,-1250.0,6000.0
43.698164,78.524802,534.0,20,48,-1000.0,6000.0
43.698164,78.527906,532.0,21,48,-750.0,6000.0
43.698164,78.531009,530.0,22,48,-500.0,6000.0
43.698164,78.534113,529.0,23,48,-250.0,6000.0
43.698164,78.537216,526.0,24,48,0.0,6000.0
43.698164,78.540319,524.0,25,48,250.0,6000.0
43.698164,78.543423,525.0,26,48,500.0,6000.0
43.698164,78.546526,525.0,27,48,750.0,6000.0
43.698164,78.54963,525.0,28,48,1000.0,6000.0
43.698164,78.552733,524.0,29,48,1250.0,6000.0
43.698164,78.555837,524.0,30,48,1500.0,6000.0
43.698164,78.55894,524.0,31,48,1750.0,6000.0
43.698164,78.562044,526.0,32,48,2000.0,6000.0
43.698164,78.565147,528.0,33,48,2250.0,6000.0
43.698164,78.56825,528.0,34,48,2500.0,6000.0
43.698164,78.571354,528.0,35,48,2750.0,6000.0
43.698164,78.574457,528.0,36,48,3000.0,6000.0
43.698164,78.577561,528.0,37,48,3250.0,6000.0
43.698164,78.580664,528.0,38,48,3500.0,6000.0
43.698164,78.583768,528.0,39,48,3750.0,6000.0
43.698164,78.586871,529.0,40,48,4000.0,6000.0
43.698164,78.589975,529.0,41,48,4250.0,6000.0
43.698164,78.593078,530.0,42,48,4500.0,6000.0
43.698164,78.596181,532.0,43,48,4750.0,6000.0
43.698164,78.599285,531.0,44,48,5000.0,6000.0
43.698164,78.602388,530.0,45,48,5250.0,6000.0
43.698164,78.605492,531.0,46,48,5500.0,6000.0
43.698164,78.608595,532.0,47,48,5750.0,6000.0
43.698164,78.611699,532.0,48,48,6000.0,6000.0
